coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
81.3866871674,40.076944886,47.45351837572123,62.1048042771,44.6375297812
85.304925135,39.2649257365,51.455013580003865,81.3866871674,40.076944886
97.5118427958,35.7898225426,64.13884312615387,81.3866871674,40.076944886
115.801654778,33.609804064,82.55811843522247,97.5118427958,35.7898225426
113.4407658905,31.3526748585,80.67422550840863,97.5118427958,35.7898225426
116.3880295995,29.774921595,83.95018991675893,97.5118427958,35.7898225426
116.8078083384,31.652275947,83.87342135959902,97.5118427958,35.7898225426
111.7564406039,31.8490834197,78.91849100928296,97.5118427958,35.7898225426
117.223157054,32.0862763774,84.39035077036752,111.7564406039,31.8490834197
92.3931331874,38.4529061596,58.57913547213529,81.3866871674,40.076944886
94.7960648658,37.1262488437,61.18370473251888,81.3866871674,40.076944886
85.8017712043,38.9323872356,52.01454668828172,81.3866871674,40.076944886
77.1520394149,40.8462804784,43.15713742999091,62.1048042771,44.6375297812
91.6706016815,37.177799655,58.131996422341885,77.1520394149,40.8462804784
110.7774899894,31.8633324105,77.96421119788899,91.6706016815,37.177799655
113.924937279,30.711155208,81.31591774034928,110.7774899894,31.8633324105
91.5348555714,37.3951922709,57.94819589135949,77.1520394149,40.8462804784
70.4741252807,42.330108353,36.31780906967737,52.5514554987,46.8803318951
82.4741588679,40.5302107027,48.45207615283833,70.4741252807,42.330108353
91.4574760744,38.839143769,57.59317539783357,82.4741588679,40.5302107027
62.9705371091,45.28621489,28.366876888371607,52.5514554987,46.8803318951
74.4843988899,43.1340590673,40.08015088809297,62.9705371091,45.28621489
90.4523280155,41.4155460893,56.14028935000354,74.4843988899,43.1340590673
104.1684770649,39.8760027224,69.94256954292538,90.4523280155,41.4155460893
115.704188543,36.7936296015,81.88299094932536,104.1684770649,39.8760027224
97.276610465,41.0461107019,62.97456425346017,90.4523280155,41.4155460893
115.3151436337,38.1764888078,81.23992515034332,97.276610465,41.0461107019
116.7623575848,39.061144936,82.56115226435652,97.276610465,41.0461107019
89.585622681,42.3094337409,55.203872880969755,74.4843988899,43.1340590673
88.3594520312,40.1423065272,54.27408208896517,74.4843988899,43.1340590673
104.9039005201,38.025501828,70.95339975895457,88.3594520312,40.1423065272
117.913802913,35.3345748377,84.23867914404507,104.9039005201,38.025501828
84.8002013058,41.1440298265,50.58614897790468,74.4843988899,43.1340590673
96.5799493754,39.3600163592,62.50022337060312,84.8002013058,41.1440298265
94.7431395814,39.0709510701,60.74290422171303,84.8002013058,41.1440298265
108.5560841647,36.2957647052,74.8318749939605,94.7431395814,39.0709510701
115.0928567815,34.2498344796,81.68134407789468,108.5560841647,36.2957647052
117.7880461211,35.2343281503,84.12465547799728,108.5560841647,36.2957647052
81.0942711935,43.9779442564,46.53776869952888,62.9705371091,45.28621489
94.2170142206,42.6082810094,59.73179621069788,81.0942711935,43.9779442564
20.2564857505,46.0354860299,15.267238893929957,35.0,50.0
9.622988395,43.7435501979,26.14493331266737,20.2564857505,46.0354860299
-7.657993726,39.2418214607,44.0026460634553,9.622988395,43.7435501979
-16.3100324685,37.2056399534,52.89105478112752,-7.657993726,39.2418214607
9.768815246,44.3498137224,25.88951377924674,20.2564857505,46.0354860299
29.2883196157,69.1670735165,19.999999999982826,35.0,50.0
24.3594331411,85.3128785898,36.88137859725665,29.2883196157,69.1670735165
20.25649147,99.7505669568,51.890741533072955,24.3594331411,85.3128785898
17.9791789608,108.3674214439,60.803447828941465,20.25649147,99.7505669568
17.9138864463,109.1129302582,61.55181037787662,17.9791789608,108.3674214439
20.0718918147,97.6997833506,49.98933115205016,24.3594331411,85.3128785898
14.5182630829,115.3250887864,68.46889239673115,20.0718918147,97.6997833506
16.590298042,109.2178406116,62.02208388223531,20.0718918147,97.6997833506
14.9455837465,114.7751923848,67.81764088952474,20.0718918147,97.6997833506
20.8107233701,96.752146423,48.85844792153107,24.3594331411,85.3128785898
49.9162313952,37.1259538242,19.703680467663414,35.0,50.0
62.5653660742,28.4494388084,35.04260223377473,49.9162313952,37.1259538242
35.0025743141,57.0151088866,7.015109358944258,35.0,50.0
29.0304374336,50.6628070145,6.006245946731998,35.0,50.0
40.2843916595,34.0498611481,16.80272967722456,35.0,50.0
23.5195255538,40.0684553984,15.180147287935691,35.0,50.0
16.0094658473,34.4574741441,24.554799677827326,23.5195255538,40.0684553984
6.5815819614,25.8431418258,37.32553637764698,16.0094658473,34.4574741441
0.1137607662,20.4827422363,45.725928914438946,6.5815819614,25.8431418258
-10.8651849568,12.1451159037,59.51190954878792,0.1137607662,20.4827422363
-13.7076334691,9.2299810311,63.58346022027969,-10.8651849568,12.1451159037
-19.4680911671,5.7652228689,70.22232645938051,-10.8651849568,12.1451159037
-18.9013361504,5.760609764,69.7755173284269,-10.8651849568,12.1451159037
-18.8131141028,6.8416262775,69.0668339297052,-10.8651849568,12.1451159037
-2.5933434471,19.9061926074,48.25378519771871,6.5815819614,25.8431418258
5.3029397518,27.5183339123,37.313379857071716,16.0094658473,34.4574741441
-0.4036628719,22.8212494854,44.70444984850369,5.3029397518,27.5183339123
-6.8727787921,17.1886334448,53.280559752361306,5.3029397518,27.5183339123
-17.4802111644,8.3496264236,67.08800943192708,-6.8727787921,17.1886334448
-17.3931329479,8.3095727198,67.04702520002418,-6.8727787921,17.1886334448
-14.6722321672,11.2555056648,63.0802270020268,-6.8727787921,17.1886334448
-4.5685526705,18.8461986677,50.4531017850335,5.3029397518,27.5183339123
41.5645430295,65.3866604845,16.728495032471713,35.0,50.0
47.136439191,81.7694239166,34.03285761844094,41.5645430295,65.3866604845
48.1379653208,83.7839575804,36.264882135889025,41.5645430295,65.3866604845
44.3951465208,72.3571487263,24.251793674293115,41.5645430295,65.3866604845
50.7098167355,87.7834073664,40.92046235393515,44.3951465208,72.3571487263
49.5211593216,86.0980081823,38.91764604718677,44.3951465208,72.3571487263
52.52278528,93.4117958906,46.823419193199804,49.5211593216,86.0980081823
60.0389024136,108.3467733264,63.54303544997587,52.52278528,93.4117958906
58.5961680262,107.610217603,62.2662543313793,52.52278528,93.4117958906
61.3147300726,113.8417589545,69.06498121334633,58.5961680262,107.610217603
60.8654619414,111.484340647,66.72862273018353,52.52278528,93.4117958906
60.4595026231,110.2412452954,65.4304568255847,52.52278528,93.4117958906
56.2031497075,102.2520653527,56.3991379338025,49.5211593216,86.0980081823
61.3134964354,113.1727940099,68.45641615417826,56.2031497075,102.2520653527
54.2733265549,98.7802820923,52.46102690063384,49.5211593216,86.0980081823
51.1843225608,45.3087096058,16.85053418484806,35.0,50.0
69.265421551,39.5717660822,35.81994803152207,51.1843225608,45.3087096058
86.9313602203,32.5926662283,54.81450577415393,69.265421551,39.5717660822
96.3849861737,29.1202117442,64.88570152296869,86.9313602203,32.5926662283
100.7288785755,27.4856737713,69.52694226045126,96.3849861737,29.1202117442
100.9948011962,27.3113016953,69.83692846202467,86.9313602203,32.5926662283
113.8414637852,22.4565158296,83.57030697852282,100.9948011962,27.3113016953
68.0731717721,39.917364431,34.57903751919267,51.1843225608,45.3087096058
87.0474350815,33.6079048203,54.57483579566809,68.0731717721,39.917364431
91.8420831419,32.0259414963,59.62372260184415,87.0474350815,33.6079048203
105.0954937034,27.8783659269,73.51051735061937,87.0474350815,33.6079048203
112.8312342265,24.7456360602,81.85651506559903,105.0954937034,27.8783659269
105.3104219492,27.9108486546,73.70578293074018,87.0474350815,33.6079048203
118.8290370669,24.0110994285,87.77564429206761,105.3104219492,27.9108486546
113.0084273576,25.9511900127,81.649305402574,105.3104219492,27.9108486546
85.9359856556,32.6231630852,53.87373868582469,68.0731717721,39.917364431
85.8742445256,32.7458440834,53.770413063208295,68.0731717721,39.917364431
79.6688180961,36.1113797473,46.78332091002942,68.0731717721,39.917364431
92.9642859716,31.9653141888,60.71024898637965,79.6688180961,36.1113797473
95.7211060959,31.3966917848,63.51365959794202,79.6688180961,36.1113797473
108.9821505513,27.8458290581,77.24187602076849,95.7211060959,31.3966917848
97.4158233353,30.9196334826,65.2741409090781,79.6688180961,36.1113797473
65.7928826325,42.0714489855,31.81348455207887,51.1843225608,45.3087096058
75.7004601934,40.1052220324,41.91428360741831,65.7928826325,42.0714489855
79.303491674,39.1619764466,45.63381693327994,65.7928826325,42.0714489855
84.9637409062,38.1068504781,51.38999722096784,65.7928826325,42.0714489855
62.0633224574,42.4250691597,28.105223028730265,51.1843225608,45.3087096058
78.79913213,38.0331208291,45.40772387502852,62.0633224574,42.4250691597
92.4086068132,33.7464409375,59.6763406841558,78.79913213,38.0331208291
94.3758476745,33.9302052239,61.51573379611006,78.79913213,38.0331208291
102.7602107365,31.9145743604,70.13897632623316,94.3758476745,33.9302052239
116.7615120849,29.2494965329,84.39166306506735,102.7602107365,31.9145743604
107.6709858296,29.7788467639,75.44392375843502,94.3758476745,33.9302052239
74.1266759855,39.365715191,40.55046891017926,62.0633224574,42.4250691597
82.5717681121,37.2451999686,49.257716801171654,74.1266759855,39.365715191
92.4306818901,33.6205158338,59.73494043820429,74.1266759855,39.365715191
105.0611052401,29.628734027,72.98114427150404,92.4306818901,33.6205158338
37.8056808211,66.3901556252,16.628561161091582,35.0,50.0
39.2011374579,73.9077377555,24.2745627508766,37.8056808211,66.3901556252
41.4341364988,88.8181588933,39.35126475175244,39.2011374579,73.9077377555
30.7240210729,53.4439809476,5.490446298110475,35.0,50.0
17.3099681729,67.3082836717,24.781783867845895,30.7240210729,53.4439809476
13.9025204564,70.9240541002,29.750133265009516,17.3099681729,67.3082836717
20.8015319927,64.6788761282,20.479731113129418,30.7240210729,53.4439809476
13.387048608,72.2060542628,31.045381804496827,20.8015319927,64.6788761282
9.5974110459,76.6429867459,36.8709564810842,20.8015319927,64.6788761282
13.878192805,71.6165485887,30.28095168391154,20.8015319927,64.6788761282
15.8714837639,66.2895953863,25.127342051334175,30.7240210729,53.4439809476
8.2509171916,73.4613173467,35.591883644740925,15.8714837639,66.2895953863
-3.5565098084,81.9687336795,50.14494054079961,8.2509171916,73.4613173467
-1.5391293626,81.2620997041,48.10975953967319,8.2509171916,73.4613173467
-11.623197298,88.977785471,60.807012509481495,-1.5391293626,81.2620997041
18.7439643426,65.6685956425,22.606607190669628,30.7240210729,53.4439809476
4.7281634277,78.2241351466,41.42373363242815,18.7439643426,65.6685956425
-4.9659967144,90.5573932419,57.11086198996903,4.7281634277,78.2241351466
-13.6160425747,100.5539326056,70.33032085314859,-4.9659967144,90.5573932419
-19.137533453,106.463509133,78.41796304678867,-13.6160425747,100.5539326056
-4.9735890101,87.0134644494,54.51481112656197,4.7281634277,78.2241351466
-11.5734054703,94.001121646,64.12651911242601,-4.9735890101,87.0134644494
-11.5857857187,93.7413085841,63.94799892359208,-4.9735890101,87.0134644494
-12.6756360867,95.8405456258,66.22971152156823,-4.9735890101,87.0134644494
-15.9244403165,97.2929958434,69.53446192194048,-4.9735890101,87.0134644494
-16.7379672935,100.4986822091,72.41038863670289,-4.9735890101,87.0134644494
-9.2617854098,93.5543858509,62.336082196087744,-4.9735890101,87.0134644494
10.5120102531,73.8656442482,34.22369262445396,18.7439643426,65.6685956425
15.3316742833,65.7223978623,25.180135519185058,30.7240210729,53.4439809476
18.9023214679,62.9956620852,20.688709162834225,30.7240210729,53.4439809476
14.8220130483,65.8779077821,25.684332953348996,18.9023214679,62.9956620852
27.532324409,55.3917730004,9.210721731778657,35.0,50.0
13.6027078167,64.7916526605,26.0152436241992,27.532324409,55.3917730004
3.0462100424,70.9441851897,38.233807442490814,13.6027078167,64.7916526605
-12.6822405233,80.0104694763,56.388191705338144,3.0462100424,70.9441851897
5.6768595227,70.7785792962,35.94813654221441,13.6027078167,64.7916526605
-6.3312719678,80.478120268,51.384338048957076,5.6768595227,70.7785792962
-8.3520809993,82.1025640511,53.97710775243662,5.6768595227,70.7785792962
2.3226843904,72.525610935,39.69197711906499,13.6027078167,64.7916526605
-13.887642348,82.40470981,58.675424844589244,2.3226843904,72.525610935
-10.3555168639,80.1434460661,54.48279180687564,2.3226843904,72.525610935
-3.074653183,74.2763034028,45.20099275259464,13.6027078167,64.7916526605
1.2140258316,72.1592772952,40.42917209931588,13.6027078167,64.7916526605
-11.2186539436,80.2056572695,55.23848528674908,1.2140258316,72.1592772952
17.6634957293,62.9149631487,21.62007987459762,27.532324409,55.3917730004
3.2269821524,74.5123388221,40.1379643856855,17.6634957293,62.9149631487
-9.9463689819,83.9443249848,56.3398020308703,3.2269821524,74.5123388221
-5.3346640642,81.2513261568,51.03363950177941,3.2269821524,74.5123388221
-6.4480777543,82.5085829287,52.68972537809485,3.2269821524,74.5123388221
-2.5419113102,78.4251280044,47.108620808717184,3.2269821524,74.5123388221
31.6670610598,65.2372940978,15.597551519451772,35.0,50.0
26.8381069101,83.4368404481,34.426844802435674,31.6670610598,65.2372940978
24.324076884,92.8089864277,44.130321871768345,26.8381069101,83.4368404481
20.7679887128,107.1143984007,58.87110118626187,24.324076884,92.8089864277
18.3406464164,113.8382374984,66.0196676744224,20.7679887128,107.1143984007
27.8468017715,80.2060400809,31.04610282164236,31.6670610598,65.2372940978
24.5809332168,94.42466576,45.634975760253496,27.8468017715,80.2060400809
22.4920289254,103.4377516672,54.88696142329885,24.5809332168,94.42466576
19.8943771249,118.1445883185,69.82144632116733,22.4920289254,103.4377516672
25.5241906337,95.3142164579,46.33176656045245,27.8468017715,80.2060400809
22.6307846597,107.6628342206,59.014832387753394,25.5241906337,95.3142164579
20.5901982521,117.3880737089,68.95184783464042,22.6307846597,107.6628342206
26.8011565733,84.4909736598,35.456584807804894,31.6670610598,65.2372940978
23.5085831304,104.1904032908,55.42928036107489,26.8011565733,84.4909736598
22.6822108495,100.7655493933,52.24430440222979,26.8011565733,84.4909736598
36.978831428,46.5582192771,3.9700917325631853,35.0,50.0
25.5915625937,44.8022155543,10.748751442480469,35.0,50.0
33.0885116093,53.1974130806,3.7252165407896576,35.0,50.0
47.9541751232,61.355083703,17.226391932864814,35.0,50.0
62.0765053924,73.0831418956,35.5836128881558,47.9541751232,61.355083703
73.0825688115,82.413450116,50.012337137822335,62.0765053924,73.0831418956
82.5567820899,90.2791656816,62.32615858380461,73.0825688115,82.413450116
95.0235905306,100.8859528287,78.69458081323756,82.5567820899,90.2791656816
104.3698168379,109.0828997564,91.12606846045007,95.0235905306,100.8859528287
115.6956645864,118.0812348195,105.59136697551769,104.3698168379,109.0828997564
117.159593982,119.7411922929,107.77472003315572,104.3698168379,109.0828997564
116.6849478784,118.6289966181,106.70780192748272,104.3698168379,109.0828997564
113.2388558045,116.9410381589,102.97554909649124,104.3698168379,109.0828997564
98.1906226104,102.0692209581,81.9073325231616,82.5567820899,90.2791656816
111.2347401758,113.1501568401,99.02270990962234,98.1906226104,102.0692209581
116.7867461083,117.5893348433,106.13123093854318,111.2347401758,113.1501568401
88.1524334129,95.3812215294,69.89358243419959,73.0825688115,82.413450116
94.813844103,101.1172110695,78.68425751557504,88.1524334129,95.3812215294
93.8648220865,100.3882372775,77.48973876882008,88.1524334129,95.3812215294
100.8054699925,104.7198430551,85.61964954218826,88.1524334129,95.3812215294
76.9397677313,84.899644943,54.57166996686126,62.0765053924,73.0831418956
75.6234715874,83.844233858,52.884520185511704,62.0765053924,73.0831418956
86.4812602009,91.6680689796,66.26749330755868,75.6234715874,83.844233858
99.8620646669,101.5425971551,82.8973530437702,86.4812602009,91.6680689796
113.0148149316,111.2760878661,99.25998366805214,99.8620646669,101.5425971551
101.0449872035,102.873713822,84.64325507517708,86.4812602009,91.6680689796
109.3849028812,109.3608280617,95.20908891212838,101.0449872035,102.873713822
95.8406534307,99.7084975091,78.60632358307603,86.4812602009,91.6680689796
102.5083064331,105.0474761176,87.14812018229533,95.8406534307,99.7084975091
117.8225610746,116.5148699013,106.2799657653839,102.5083064331,105.0474761176
109.9658946085,110.7251592253,96.5210443186216,102.5083064331,105.0474761176
117.1842585492,117.4292386019,106.34946421680705,102.5083064331,105.0474761176
89.7999218527,93.9796043119,70.31143833997359,75.6234715874,83.844233858
85.1990906327,90.4830677741,64.53641255826695,75.6234715874,83.844233858
62.4224128299,73.9417503843,36.40330723443829,47.9541751232,61.355083703
72.9412001679,82.6842569387,50.080891374767916,62.4224128299,73.9417503843
62.2575872496,74.3878670338,36.576870991669146,47.9541751232,61.355083703
77.2089054931,87.4641512046,56.43967857101025,62.2575872496,74.3878670338
88.817920095,96.9262945313,71.41637301144472,77.2089054931,87.4641512046
101.5678059646,108.357548239,88.54042483972503,88.817920095,96.9262945313
109.29862265,115.3501441812,98.96452790109828,101.5678059646,108.357548239
102.2229068345,108.3724685674,89.04330041104731,88.817920095,96.9262945313
60.7789858018,74.2038861408,35.38038579172539,47.9541751232,61.355083703
62.1212641246,72.3837403082,35.180156922109006,47.9541751232,61.355083703
77.0151858134,82.6560096494,53.27292953136556,62.1212641246,72.3837403082
88.8243506766,90.8508180846,67.6469081057152,77.0151858134,82.6560096494
100.7727100067,98.7186270829,81.95305046188228,88.8243506766,90.8508180846
94.2765309592,94.55028502,74.23571114117544,88.8243506766,90.8508180846
107.3641384775,103.4888377321,90.08447119172996,94.2765309592,94.55028502
114.6415292088,108.6817142798,99.02462682212386,107.3641384775,103.4888377321
92.7797117045,93.8523639639,72.60887084558621,77.0151858134,82.6560096494
102.3160526668,101.4428839901,84.79729950630306,92.7797117045,93.8523639639
113.8948419392,111.0499618054,99.84270761522038,102.3160526668,101.4428839901
57.5074351022,70.3693103673,30.361119131468527,47.9541751232,61.355083703
68.20341334,80.216359524,44.89963100710275,57.5074351022,70.3693103673
79.4580517325,91.4249027677,60.7835325111989,68.20341334,80.216359524
90.7716502436,103.0443036323,77.00105352159477,79.4580517325,91.4249027677
90.7401480394,103.0146341641,76.95781985002364,79.4580517325,91.4249027677
78.9644209735,89.983968068,59.432540624831304,68.20341334,80.216359524
88.269750237,98.5385107085,72.072530834095,78.9644209735,89.983968068
100.8027492955,111.7036423986,90.24935007779212,88.269750237,98.5385107085
100.3155826913,109.6053889143,88.43033853375567,88.269750237,98.5385107085
93.3676514004,103.8792116919,79.45573361242128,88.269750237,98.5385107085
104.7348695924,115.1550831296,95.46694612441033,93.3676514004,103.8792116919
107.0278365379,118.121578909,99.19011178700536,93.3676514004,103.8792116919
97.310148468,106.4580939903,84.09120794650775,88.269750237,98.5385107085
95.9845432403,105.7280206786,82.61800781211426,88.269750237,98.5385107085
98.3367000514,106.7732252239,85.0784526282543,88.269750237,98.5385107085
109.3319825615,116.251848168,99.59535761496994,98.3367000514,106.7732252239
75.9114557801,87.6690529991,55.62141063047596,68.20341334,80.216359524
88.2225753057,98.7594093779,72.19125277161899,75.9114557801,87.6690529991
83.5745415059,94.0818700266,65.61376295959013,75.9114557801,87.6690529991
86.0403548705,98.8435163673,70.70329474191075,75.9114557801,87.6690529991
77.3472606213,89.8322124054,58.1689403237351,68.20341334,80.216359524
55.4945728361,66.5463961243,26.381025859147787,47.9541751232,61.355083703
71.2018850473,76.3052191556,44.87303180378083,55.4945728361,66.5463961243
67.3505595212,74.6666052765,40.75121085979204,55.4945728361,66.5463961243
59.9680426258,69.6495481423,31.825403978371206,47.9541751232,61.355083703
74.8083088961,79.5379760703,49.65836531014822,59.9680426258,69.6495481423
59.916389643,73.211042742,34.06855156137326,47.9541751232,61.355083703
24.1376930972,48.666831894,10.943813249935882,35.0,50.0
47.8509028868,38.715584358,17.102156044995578,35.0,50.0
59.2051976868,26.754821071,33.59396821991905,47.8509028868,38.715584358
66.7452896132,18.6864151591,44.637163419576865,59.2051976868,26.754821071
65.2669971215,19.7980987289,42.82117788111145,59.2051976868,26.754821071
60.896985106,27.3046248208,34.43450322677515,47.8509028868,38.715584358
74.1194039675,17.3821173827,50.9659434062665,60.896985106,27.3046248208
89.2986318775,5.0564120086,70.51925445357612,74.1194039675,17.3821173827
99.9292805215,-5.7406696334,85.67140488103006,89.2986318775,5.0564120086
101.6296937938,-5.6164512707,86.82769087655225,89.2986318775,5.0564120086
116.1576681699,-18.2741866928,106.09632615486149,101.6296937938,-5.6164512707
117.8630575789,-19.8796294512,108.43850451844278,116.1576681699,-18.2741866928
111.7097120186,-13.833341542,99.83246127602047,101.6296937938,-5.6164512707
96.7080806022,-1.8332025943,80.63689843725392,89.2986318775,5.0564120086
97.6260916289,-2.5746871655,81.81439768047399,89.2986318775,5.0564120086
107.4579965282,-11.0558212687,94.79884952201668,97.6260916289,-2.5746871655
90.8135758786,4.3837976876,72.17680244723519,89.2986318775,5.0564120086
105.0536237973,-8.6412767587,91.47528759655532,90.8135758786,4.3837976876
97.7398763521,-0.9919399635,80.90372217505184,89.2986318775,5.0564120086
108.3697641751,-11.2528961765,95.67808299150231,97.7398763521,-0.9919399635
101.0484589977,-3.2051028883,84.88427606295171,97.7398763521,-0.9919399635
101.2144191788,-6.3418121348,87.00881177428698,89.2986318775,5.0564120086
110.3307218115,-14.1592024653,99.0179152075316,101.2144191788,-6.3418121348
115.7660169345,-19.3985021288,106.55941664582774,101.2144191788,-6.3418121348
79.0093219006,12.0575151312,58.195237045975134,74.1194039675,17.3821173827
81.9838893074,9.996071137,61.75500308749549,74.1194039675,17.3821173827
94.0185955897,-0.1041972211,77.46645038578303,81.9838893074,9.996071137
73.7836953666,14.9731389705,52.27078211607272,60.896985106,27.3046248208
86.783803195,2.9393902482,69.9855757039609,73.7836953666,14.9731389705
99.658768679,-10.1763871147,88.36459504796703,86.783803195,2.9393902482
101.4215385983,-11.5764454158,90.61571055696872,99.658768679,-10.1763871147
103.3009081018,-13.581851336,93.3508126663295,99.658768679,-10.1763871147
81.2595457851,7.5162797042,62.829810934917326,73.7836953666,14.9731389705
95.3018606758,-3.5217688915,80.69108536566861,81.2595457851,7.5162797042
96.1148572982,-5.4004419754,82.51538888171609,81.2595457851,7.5162797042
108.0534258192,-15.6286241009,98.23623898350797,96.1148572982,-5.4004419754
107.6114001791,-14.8946011265,97.42543771459349,96.1148572982,-5.4004419754
93.2347425388,-2.9997299042,78.76693098133062,81.2595457851,7.5162797042
80.1213121977,9.7592697365,60.477475694310776,73.7836953666,14.9731389705
73.54715006,14.495236646,52.43747794697392,60.896985106,27.3046248208
60.3434949241,26.0341803609,34.90336002529071,47.8509028868,38.715584358
72.7215835716,14.2268252711,52.009812398064966,60.3434949241,26.0341803609
86.1740438463,0.2691871556,71.39497035990887,72.7215835716,14.2268252711
77.9625773486,9.9478454812,58.775733164148875,72.7215835716,14.2268252711
83.6786854766,3.0532482507,67.65931416608831,72.7215835716,14.2268252711
90.0780004687,-3.0634212485,76.51170808697543,83.6786854766,3.0532482507
101.2150113043,-15.132477183,92.93410503450906,90.0780004687,-3.0634212485
96.3437701101,-7.7698118832,84.31893599360089,83.6786854766,3.0532482507
93.5582357188,-5.4659384283,80.70469858586702,83.6786854766,3.0532482507
102.645932802,-13.9296016049,93.12322638278951,93.5582357188,-5.4659384283
97.4561249248,-9.7858082947,86.49171206770446,83.6786854766,3.0532482507
99.7872283502,-12.0622166696,89.7499444518702,97.4561249248,-9.7858082947
25.9365849912,41.8869841802,12.164148852840716,35.0,50.0
16.5854987505,36.1030721564,23.159441126357915,25.9365849912,41.8869841802
15.7398069405,35.3272994207,24.28865901858572,25.9365849912,41.8869841802
13.99035754,30.5791105047,28.613475811013515,25.9365849912,41.8869841802
1.3755740262,20.6830971427,44.64668645520212,13.99035754,30.5791105047
2.5512903806,20.2484320594,44.02694961212174,13.99035754,30.5791105047
-9.3333586386,8.9830762285,60.40233126588371,2.5512903806,20.2484320594
-8.9253294601,10.8436044871,58.86485999844781,2.5512903806,20.2484320594
-14.7578859197,5.8791998851,66.52410460263565,-8.9253294601,10.8436044871
7.7682665293,25.6170363617,36.57190507476041,13.99035754,30.5791105047
10.7287295571,27.4508965465,33.13276111591667,13.99035754,30.5791105047
-1.4846916015,15.1757342065,50.44885960462632,10.7287295571,27.4508965465
-11.1817442438,5.285420147,64.29989357841617,-1.4846916015,15.1757342065
-10.8972460027,6.4540414346,63.28101083358876,-1.4846916015,15.1757342065
-18.3256402199,-0.6542258752,73.56247497026217,-10.8972460027,6.4540414346
-1.9011460468,16.1658923863,50.06985285758589,10.7287295571,27.4508965465
-12.4431247955,7.3075238454,63.83953001954032,-1.9011460468,16.1658923863
-17.5481397255,2.7851863174,70.65955305122284,-12.4431247955,7.3075238454
